TimeStr,Time,SoC,Pack_Current,Charging_Info,Flag_Balancing_Active,Balancing_Limit,Voltage_Min,Voltage_Max,Voltage_Delta,BalancingMask0,BalancingMask1,Mode,Threshold,Temp_Block,PCB_Temp_Min,PCB_Temp_Max,Balancing_Required,Required_Cells,Active_Cells,Missing,Extra,Dead_Cells,Dead_Therms,CellVoltage_1,CellVoltage_2,CellVoltage_3,CellVoltage_4,CellVoltage_5,CellVoltage_6,CellVoltage_7,CellVoltage_8,CellVoltage_9,CellVoltage_10,CellVoltage_11,CellVoltage_12,CellVoltage_13,CellVoltage_14,CellVoltage_15,CellVoltage_16,CellVoltage_17,CellVoltage_18,IntTherm_1,IntTherm_2,IntTherm_3,IntTherm_4,IntTherm_5,IntTherm_6,PassFail,Remark
11-11-2025 05:05:52.9573,142.4553,93.98,-0.022750000000000003,1.0,Active,3100.0,3300.0,3311.0,11.0,0.0,,Charging,11.0,False,25.0,25.0,YES,[5],[],[5],[],"[19, 20]","[7, 8]",3300.0,3300.0,3300.0,3300.0,3311.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,25.0,25.0,25.0,25.0,25.0,25.0,PASS,OK
11-11-2025 05:05:52.9578,142.4558,93.98,-0.022750000000000003,1.0,Active,3100.0,3300.0,3311.0,11.0,0.0,,Charging,11.0,False,25.0,25.0,YES,[5],[],[5],[],"[19, 20]","[7, 8]",3300.0,3300.0,3300.0,3300.0,3311.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,25.0,25.0,25.0,25.0,25.0,25.0,PASS,OK
11-11-2025 05:05:52.9583,142.4563,93.98,-0.022750000000000003,1.0,Active,3100.0,3300.0,3311.0,11.0,0.0,,Charging,11.0,False,25.0,25.0,YES,[5],[],[5],[],"[19, 20]","[7, 8]",3300.0,3300.0,3300.0,3300.0,3311.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,25.0,25.0,25.0,25.0,25.0,25.0,PASS,OK
11-11-2025 05:05:52.9588,142.4568,93.98,-0.022750000000000003,1.0,Active,3100.0,3300.0,3311.0,11.0,0.0,,Charging,11.0,False,25.0,25.0,YES,[5],[],[5],[],"[19, 20]","[7, 8]",3300.0,3300.0,3300.0,3300.0,3311.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,25.0,25.0,25.0,25.0,25.0,25.0,PASS,OK
11-11-2025 05:05:52.9593,142.4573,93.98,-0.022750000000000003,1.0,Active,3100.0,3300.0,3311.0,11.0,0.0,,Charging,11.0,False,25.0,25.0,YES,[5],[],[5],[],"[19, 20]","[7, 8]",3300.0,3300.0,3300.0,3300.0,3311.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,25.0,25.0,25.0,25.0,25.0,25.0,PASS,OK
11-11-2025 05:05:52.9598,142.4578,93.98,-0.022750000000000003,1.0,Active,3100.0,3300.0,3311.0,11.0,0.0,,Charging,11.0,False,25.0,25.0,YES,[5],[],[5],[],"[19, 20]","[7, 8]",3300.0,3300.0,3300.0,3300.0,3311.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,25.0,25.0,25.0,25.0,25.0,25.0,PASS,OK
11-11-2025 05:05:52.9603,142.4583,93.98,-0.022750000000000003,1.0,Active,3100.0,3300.0,3311.0,11.0,0.0,,Charging,11.0,False,25.0,25.0,YES,[5],[],[5],[],"[19, 20]","[7, 8]",3300.0,3300.0,3300.0,3300.0,3311.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,25.0,25.0,25.0,25.0,25.0,25.0,PASS,OK
11-11-2025 05:05:52.9607,142.4587,93.98,-0.028440000000000003,1.0,Active,3100.0,3300.0,3311.0,11.0,0.0,,Charging,11.0,False,25.0,25.0,YES,[5],[],[5],[],"[19, 20]","[7, 8]",3300.0,3300.0,3300.0,3300.0,3311.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,25.0,25.0,25.0,25.0,25.0,25.0,PASS,OK
11-11-2025 05:05:52.9612,142.4592,93.98,-0.028440000000000003,1.0,Active,3100.0,3300.0,3311.0,11.0,0.0,,Charging,11.0,False,25.0,25.0,YES,[5],[],[5],[],"[19, 20]","[7, 8]",3300.0,3300.0,3300.0,3300.0,3311.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,25.0,25.0,25.0,25.0,25.0,25.0,PASS,OK
11-11-2025 05:05:52.9617,142.4597,93.98,-0.028440000000000003,1.0,Active,3100.0,3300.0,3311.0,11.0,0.0,,Charging,11.0,False,25.0,25.0,YES,[5],[],[5],[],"[19, 20]","[7, 8]",3300.0,3300.0,3300.0,3300.0,3311.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,25.0,25.0,25.0,25.0,25.0,25.0,PASS,OK
11-11-2025 05:05:52.9622,142.4602,93.98,-0.028440000000000003,1.0,Active,3100.0,3300.0,3311.0,11.0,0.0,,Charging,11.0,False,25.0,25.0,YES,[5],[],[5],[],"[19, 20]","[7, 8]",3300.0,3300.0,3300.0,3300.0,3311.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,25.0,25.0,25.0,25.0,25.0,25.0,PASS,OK
11-11-2025 05:05:52.9627,142.4607,93.98,-0.028440000000000003,1.0,Active,3100.0,3300.0,3311.0,11.0,0.0,,Charging,11.0,False,25.0,25.0,YES,[5],[],[5],[],"[19, 20]","[7, 8]",3300.0,3300.0,3300.0,3300.0,3311.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,25.0,25.0,25.0,25.0,25.0,25.0,PASS,OK
11-11-2025 05:05:52.9631,142.4611,93.98,-0.028440000000000003,1.0,Active,3100.0,3300.0,3311.0,11.0,0.0,,Charging,11.0,False,25.0,25.0,YES,[5],[],[5],[],"[19, 20]","[7, 8]",3300.0,3300.0,3300.0,3300.0,3311.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,25.0,25.0,25.0,25.0,25.0,25.0,PASS,OK
11-11-2025 05:05:52.9636,142.4616,93.98,-0.028440000000000003,1.0,Active,3100.0,3300.0,3311.0,11.0,0.0,,Charging,11.0,False,25.0,25.0,YES,[5],[],[5],[],"[19, 20]","[7, 8]",3300.0,3300.0,3300.0,3300.0,3311.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,25.0,25.0,25.0,25.0,25.0,25.0,PASS,OK
11-11-2025 05:05:52.9641,142.4621,93.98,-0.028440000000000003,1.0,Active,3100.0,3300.0,3311.0,11.0,0.0,,Charging,11.0,False,25.0,25.0,YES,[5],[],[5],[],"[19, 20]","[7, 8]",3300.0,3300.0,3300.0,3300.0,3311.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,25.0,25.0,25.0,25.0,25.0,25.0,PASS,OK
11-11-2025 05:05:52.9646,142.4626,93.98,-0.028440000000000003,1.0,Active,3100.0,3300.0,3311.0,11.0,0.0,,Charging,11.0,False,25.0,25.0,YES,[5],[],[5],[],"[19, 20]","[7, 8]",3300.0,3300.0,3300.0,3300.0,3311.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,25.0,25.0,25.0,25.0,25.0,25.0,PASS,OK
11-11-2025 05:05:52.9651,142.4631,93.98,-0.028440000000000003,1.0,Active,3100.0,3300.0,3311.0,11.0,0.0,,Charging,11.0,False,25.0,25.0,YES,[5],[],[5],[],"[19, 20]","[7, 8]",3300.0,3300.0,3300.0,3300.0,3311.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,25.0,25.0,25.0,25.0,25.0,25.0,PASS,OK
11-11-2025 05:05:52.9655,142.4635,93.98,-0.028440000000000003,1.0,Active,3100.0,3300.0,3311.0,11.0,0.0,,Charging,11.0,False,25.0,25.0,YES,[5],[],[5],[],"[19, 20]","[7, 8]",3300.0,3300.0,3300.0,3300.0,3311.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,25.0,25.0,25.0,25.0,25.0,25.0,PASS,OK
11-11-2025 05:05:52.9660,142.464,93.98,-0.028440000000000003,1.0,Active,3100.0,3300.0,3311.0,11.0,0.0,,Charging,11.0,False,25.0,25.0,YES,[5],[],[5],[],"[19, 20]","[7, 8]",3300.0,3300.0,3300.0,3300.0,3311.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,25.0,25.0,25.0,25.0,25.0,25.0,PASS,OK
11-11-2025 05:05:52.9664,142.4644,93.98,-0.028440000000000003,1.0,Active,3100.0,3300.0,3311.0,11.0,0.0,,Charging,11.0,False,25.0,25.0,YES,[5],[],[5],[],"[19, 20]","[7, 8]",3300.0,3300.0,3300.0,3300.0,3311.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,25.0,25.0,25.0,25.0,25.0,25.0,PASS,OK
11-11-2025 05:05:52.9669,142.4649,93.98,-0.028440000000000003,1.0,Active,3100.0,3300.0,3311.0,11.0,0.0,,Charging,11.0,False,25.0,25.0,YES,[5],[],[5],[],"[19, 20]","[7, 8]",3300.0,3300.0,3300.0,3300.0,3311.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,25.0,25.0,25.0,25.0,25.0,25.0,PASS,OK
11-11-2025 05:05:52.9674,142.4654,93.98,-0.028440000000000003,1.0,Active,3100.0,3300.0,3311.0,11.0,0.0,,Charging,11.0,False,25.0,25.0,YES,[5],[],[5],[],"[19, 20]","[7, 8]",3300.0,3300.0,3300.0,3300.0,3311.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,25.0,25.0,25.0,25.0,25.0,25.0,PASS,OK
11-11-2025 05:05:52.9678,142.4658,93.98,-0.028440000000000003,1.0,Active,3100.0,3300.0,3311.0,11.0,0.0,,Charging,11.0,False,25.0,25.0,YES,[5],[],[5],[],"[19, 20]","[7, 8]",3300.0,3300.0,3300.0,3300.0,3311.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,25.0,25.0,25.0,25.0,25.0,25.0,PASS,OK
11-11-2025 05:05:52.9683,142.4663,93.98,-0.028440000000000003,1.0,Active,3100.0,3300.0,3311.0,11.0,0.0,,Charging,11.0,False,25.0,25.0,YES,[5],[],[5],[],"[19, 20]","[7, 8]",3300.0,3300.0,3300.0,3300.0,3311.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,25.0,25.0,25.0,25.0,25.0,25.0,PASS,OK
11-11-2025 05:05:52.9688,142.4668,93.98,-0.028440000000000003,1.0,Active,3100.0,3300.0,3311.0,11.0,0.0,,Charging,11.0,False,25.0,25.0,YES,[5],[],[5],[],"[19, 20]","[7, 8]",3300.0,3300.0,3300.0,3300.0,3311.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,25.0,25.0,25.0,25.0,25.0,25.0,PASS,OK
11-11-2025 05:05:52.9693,142.4673,93.98,-0.028440000000000003,1.0,Active,3100.0,3300.0,3311.0,11.0,0.0,,Charging,11.0,False,25.0,25.0,YES,[5],[],[5],[],"[19, 20]","[7, 8]",3300.0,3300.0,3300.0,3300.0,3311.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,25.0,25.0,25.0,25.0,25.0,25.0,PASS,OK
11-11-2025 05:05:53.0379,142.5359,93.98,-0.028440000000000003,1.0,Active,3100.0,3300.0,3311.0,11.0,0.0,,Charging,11.0,False,25.0,25.0,YES,[5],[],[5],[],"[19, 20]","[7, 8]",3300.0,3300.0,3300.0,3300.0,3311.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,25.0,25.0,25.0,25.0,25.0,25.0,PASS,OK
11-11-2025 05:05:53.0423,142.5403,93.98,-0.028440000000000003,1.0,Active,3100.0,3300.0,3311.0,11.0,0.0,,Charging,11.0,False,25.0,25.0,YES,[5],[],[5],[],"[19, 20]","[7, 8]",3300.0,3300.0,3300.0,3300.0,3311.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,25.0,25.0,25.0,25.0,25.0,25.0,PASS,OK
11-11-2025 05:05:53.0530,142.551,93.98,-0.028440000000000003,1.0,Active,3100.0,3300.0,3311.0,11.0,0.0,,Charging,11.0,False,25.0,25.0,YES,[5],[],[5],[],"[19, 20]","[7, 8]",3300.0,3300.0,3300.0,3300.0,3311.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,25.0,25.0,25.0,25.0,25.0,25.0,PASS,OK
11-11-2025 05:05:53.0635,142.5615,93.98,-0.028440000000000003,1.0,Active,3100.0,3300.0,3311.0,11.0,0.0,,Charging,11.0,False,25.0,25.0,YES,[5],[],[5],[],"[19, 20]","[7, 8]",3300.0,3300.0,3300.0,3300.0,3311.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,25.0,25.0,25.0,25.0,25.0,25.0,PASS,OK
11-11-2025 05:05:53.0740,142.572,93.98,-0.028440000000000003,1.0,Active,3100.0,3300.0,3311.0,11.0,0.0,,Charging,11.0,False,25.0,25.0,YES,[5],[],[5],[],"[19, 20]","[7, 8]",3300.0,3300.0,3300.0,3300.0,3311.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,25.0,25.0,25.0,25.0,25.0,25.0,PASS,OK
11-11-2025 05:05:53.0845,142.5825,93.98,-0.028440000000000003,1.0,Active,3100.0,3300.0,3311.0,11.0,0.0,,Charging,11.0,False,25.0,25.0,YES,[5],[],[5],[],"[19, 20]","[7, 8]",3300.0,3300.0,3300.0,3300.0,3311.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,25.0,25.0,25.0,25.0,25.0,25.0,PASS,OK
11-11-2025 05:05:53.0952,142.5932,93.98,-0.028440000000000003,1.0,Active,3100.0,3300.0,3311.0,11.0,0.0,,Charging,11.0,False,25.0,25.0,YES,[5],[],[5],[],"[19, 20]","[7, 8]",3300.0,3300.0,3300.0,3300.0,3311.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,25.0,25.0,25.0,25.0,25.0,25.0,PASS,OK
11-11-2025 05:05:53.1061,142.6041,93.98,-0.028440000000000003,1.0,Active,3100.0,3300.0,3311.0,11.0,0.0,,Charging,11.0,False,25.0,25.0,YES,[5],[],[5],[],"[19, 20]","[7, 8]",3300.0,3300.0,3300.0,3300.0,3311.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,25.0,25.0,25.0,25.0,25.0,25.0,PASS,OK
11-11-2025 05:05:53.1164,142.6144,93.98,-0.028440000000000003,1.0,Active,3100.0,3300.0,3311.0,11.0,0.0,,Charging,11.0,False,25.0,25.0,YES,[5],[],[5],[],"[19, 20]","[7, 8]",3300.0,3300.0,3300.0,3300.0,3311.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,25.0,25.0,25.0,25.0,25.0,25.0,PASS,OK
11-11-2025 05:05:53.1379,142.6359,93.98,-0.028440000000000003,1.0,Active,3100.0,3300.0,3311.0,11.0,0.0,,Charging,11.0,False,25.0,25.0,YES,[5],[],[5],[],"[19, 20]","[7, 8]",3300.0,3300.0,3300.0,3300.0,3311.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,25.0,25.0,25.0,25.0,25.0,25.0,PASS,OK
11-11-2025 05:05:53.2372,142.7352,93.98,-0.028440000000000003,1.0,Active,3100.0,3300.0,3311.0,11.0,0.0,,Charging,11.0,False,25.0,25.0,YES,[5],[],[5],[],"[19, 20]","[7, 8]",3300.0,3300.0,3300.0,3300.0,3311.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,25.0,25.0,25.0,25.0,25.0,25.0,PASS,OK
11-11-2025 05:05:53.2464,142.7444,93.98,-0.028440000000000003,1.0,Active,3100.0,3300.0,3311.0,11.0,0.0,,Charging,11.0,False,25.0,25.0,YES,[5],[],[5],[],"[19, 20]","[7, 8]",3300.0,3300.0,3300.0,3300.0,3311.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,25.0,25.0,25.0,25.0,25.0,25.0,PASS,OK
11-11-2025 05:05:53.2469,142.7449,93.98,-0.028440000000000003,1.0,Active,3100.0,3300.0,3311.0,11.0,0.0,,Charging,11.0,False,25.0,25.0,YES,[5],[],[5],[],"[19, 20]","[7, 8]",3300.0,3300.0,3300.0,3300.0,3311.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,25.0,25.0,25.0,25.0,25.0,25.0,PASS,OK
11-11-2025 05:05:53.2474,142.7454,93.98,-0.028440000000000003,1.0,Active,3100.0,3300.0,3311.0,11.0,0.0,,Charging,11.0,False,25.0,25.0,YES,[5],[],[5],[],"[19, 20]","[7, 8]",3300.0,3300.0,3300.0,3300.0,3311.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,25.0,25.0,25.0,25.0,25.0,25.0,PASS,OK
11-11-2025 05:05:53.2479,142.7459,93.98,-0.028440000000000003,1.0,Active,3100.0,3300.0,3311.0,11.0,0.0,,Charging,11.0,False,25.0,25.0,YES,[5],[],[5],[],"[19, 20]","[7, 8]",3300.0,3300.0,3300.0,3300.0,3311.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,25.0,25.0,25.0,25.0,25.0,25.0,PASS,OK
11-11-2025 05:05:53.2484,142.7464,93.98,-0.028440000000000003,1.0,Active,3100.0,3300.0,3311.0,11.0,0.0,,Charging,11.0,False,25.0,25.0,YES,[5],[],[5],[],"[19, 20]","[7, 8]",3300.0,3300.0,3300.0,3300.0,3311.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,25.0,25.0,25.0,25.0,25.0,25.0,PASS,OK
11-11-2025 05:05:53.2489,142.7469,93.98,-0.028440000000000003,1.0,Active,3100.0,3300.0,3311.0,11.0,0.0,,Charging,11.0,False,25.0,25.0,YES,[5],[],[5],[],"[19, 20]","[7, 8]",3300.0,3300.0,3300.0,3300.0,3311.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,25.0,25.0,25.0,25.0,25.0,25.0,PASS,OK
11-11-2025 05:05:53.2494,142.7474,93.98,-0.028440000000000003,1.0,Active,3100.0,3300.0,3311.0,11.0,0.0,,Charging,11.0,False,25.0,25.0,YES,[5],[],[5],[],"[19, 20]","[7, 8]",3300.0,3300.0,3300.0,3300.0,3311.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,25.0,25.0,25.0,25.0,25.0,25.0,PASS,OK
11-11-2025 05:05:53.2499,142.7479,93.98,-0.028440000000000003,1.0,Active,3100.0,3300.0,3311.0,11.0,0.0,,Charging,11.0,False,25.0,25.0,YES,[5],[],[5],[],"[19, 20]","[7, 8]",3300.0,3300.0,3300.0,3300.0,3311.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,25.0,25.0,25.0,25.0,25.0,25.0,PASS,OK
11-11-2025 05:05:53.2503,142.7483,93.98,-0.028440000000000003,1.0,Active,3100.0,3300.0,3311.0,11.0,0.0,,Charging,11.0,False,25.0,25.0,YES,[5],[],[5],[],"[19, 20]","[7, 8]",3300.0,3300.0,3300.0,3300.0,3311.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,25.0,25.0,25.0,25.0,25.0,25.0,PASS,OK
11-11-2025 05:05:53.2508,142.7488,93.98,-0.028440000000000003,1.0,Active,3100.0,3300.0,3311.0,11.0,0.0,,Charging,11.0,False,25.0,25.0,YES,[5],[],[5],[],"[19, 20]","[7, 8]",3300.0,3300.0,3300.0,3300.0,3311.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,25.0,25.0,25.0,25.0,25.0,25.0,PASS,OK
11-11-2025 05:05:53.2513,142.7493,93.98,-0.028440000000000003,1.0,Active,3100.0,3300.0,3311.0,11.0,0.0,,Charging,11.0,False,25.0,25.0,YES,[5],[],[5],[],"[19, 20]","[7, 8]",3300.0,3300.0,3300.0,3300.0,3311.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,25.0,25.0,25.0,25.0,25.0,25.0,PASS,OK
11-11-2025 05:05:53.2518,142.7498,93.98,-0.028440000000000003,1.0,Active,3100.0,3300.0,3311.0,11.0,0.0,,Charging,11.0,False,25.0,25.0,YES,[5],[],[5],[],"[19, 20]","[7, 8]",3300.0,3300.0,3300.0,3300.0,3311.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,25.0,25.0,25.0,25.0,25.0,25.0,PASS,OK
11-11-2025 05:05:53.2522,142.7502,93.98,-0.028440000000000003,1.0,Active,3100.0,3300.0,3311.0,11.0,0.0,,Charging,11.0,False,25.0,25.0,YES,[5],[],[5],[],"[19, 20]","[7, 8]",3300.0,3300.0,3300.0,3300.0,3311.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,25.0,25.0,25.0,25.0,25.0,25.0,PASS,OK
11-11-2025 05:05:53.2527,142.7507,93.98,-0.028440000000000003,1.0,Active,3100.0,3300.0,3311.0,11.0,0.0,,Charging,11.0,False,25.0,25.0,YES,[5],[],[5],[],"[19, 20]","[7, 8]",3300.0,3300.0,3300.0,3300.0,3311.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,25.0,25.0,25.0,25.0,25.0,25.0,PASS,OK
11-11-2025 05:05:53.2532,142.7512,93.98,-0.028440000000000003,1.0,Active,3100.0,3300.0,3311.0,11.0,0.0,,Charging,11.0,False,25.0,25.0,YES,[5],[],[5],[],"[19, 20]","[7, 8]",3300.0,3300.0,3300.0,3300.0,3311.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,25.0,25.0,25.0,25.0,25.0,25.0,PASS,OK
11-11-2025 05:05:53.2537,142.7517,93.98,-0.028440000000000003,1.0,Active,3100.0,3300.0,3311.0,11.0,0.0,,Charging,11.0,False,25.0,25.0,YES,[5],[],[5],[],"[19, 20]","[7, 8]",3300.0,3300.0,3300.0,3300.0,3311.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,25.0,25.0,25.0,25.0,25.0,25.0,PASS,OK
11-11-2025 05:05:53.2542,142.7522,93.98,-0.028440000000000003,1.0,Active,3100.0,3300.0,3311.0,11.0,0.0,,Charging,11.0,False,25.0,25.0,YES,[5],[],[5],[],"[19, 20]","[7, 8]",3300.0,3300.0,3300.0,3300.0,3311.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,25.0,25.0,25.0,25.0,25.0,25.0,PASS,OK
11-11-2025 05:05:53.2546,142.7526,93.98,-0.028440000000000003,1.0,Active,3100.0,3300.0,3311.0,11.0,0.0,,Charging,11.0,False,25.0,25.0,YES,[5],[],[5],[],"[19, 20]","[7, 8]",3300.0,3300.0,3300.0,3300.0,3311.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,25.0,25.0,25.0,25.0,25.0,25.0,PASS,OK
11-11-2025 05:05:53.2551,142.7531,93.98,-0.028440000000000003,1.0,Active,3100.0,3300.0,3311.0,11.0,0.0,,Charging,11.0,False,25.0,25.0,YES,[5],[],[5],[],"[19, 20]","[7, 8]",3300.0,3300.0,3300.0,3300.0,3311.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,25.0,25.0,25.0,25.0,25.0,25.0,PASS,OK
11-11-2025 05:05:53.2556,142.7536,93.98,-0.028440000000000003,1.0,Active,3100.0,3300.0,3311.0,11.0,0.0,,Charging,11.0,False,25.0,25.0,YES,[5],[],[5],[],"[19, 20]","[7, 8]",3300.0,3300.0,3300.0,3300.0,3311.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,25.0,25.0,25.0,25.0,25.0,25.0,PASS,OK
11-11-2025 05:05:53.2560,142.754,93.98,-0.028440000000000003,1.0,Active,3100.0,3300.0,3311.0,11.0,0.0,,Charging,11.0,False,25.0,25.0,YES,[5],[],[5],[],"[19, 20]","[7, 8]",3300.0,3300.0,3300.0,3300.0,3311.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,3300.0,25.0,25.0,25.0,25.0,25.0,25.0,PASS,OK
